Country,Year,energy_import_dependency_raw,gdp_growth,inflation_cpi,productivity_gdp_per_hour,public_debt_gdp_canonical,public_debt_gdp_eurostat,public_debt_gdp_worldbank,rd_gdp,tertiary_education_25_64,unemployment_rate,Recovery_2007,Recovery_2019,Recovery_2007_status,Recovery_2019_status,wgi_va_score,wgi_pv_score,wgi_ge_score,wgi_rq_score,wgi_rl_score,wgi_cc_score,wgi_six_dimension_mean_score,wgi_six_dimension_available_count,governance_context_score_0_100,governance_context_role,shock_id,shock_label,baseline_year,poset_temporal_design,final5_raw_variables_available,complete_case_final5_raw,gdp_growth_volatility_sd,gdp_growth_stability_score_0_100,years_available,window_start,window_end,sufficient_window_coverage,volatility_feature_role,debt_capacity_score_0_100,employment_strength_score_0_100,rd_intensity_score_0_100,human_capital_tertiary_score_0_100,energy_security_score_0_100,final5_score_variables_available,complete_case_final5_scores
ECU,2019,-95.7542318258904,,,,,,,,,,,,,,-0.1418141,-0.209832,-0.195296299999999,-0.731576999999999,-0.6485634,-0.5273627,-0.4090742499999997,6.0,42.16936478831352,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,60.36346870449646,1,False
EGY,2019,-0.531033982389457,,,,,,,,,,,,,,-1.5713115,-1.19692089999999,-0.118641699999999,-0.7028437,-0.749387999999999,-0.652109199999999,-0.8318691666666646,6.0,32.16002104354876,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,32.361177627667644,1,False
ESP,2019,82.914057950379,1.96117850841711,0.699519,60.88589554129,97.7,97.7,111.293101240882,1.242073526,38.596992,14.104,8.0,2.0,recovered,recovered,1.0931769999999998,0.267048,1.118598,0.9446573,1.0955949,0.8202611,0.8898893833333332,6.0,72.92132751409203,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.363745264000017,73.76261531396864,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,49.08151549942594,54.259987893462466,22.76382925945436,52.74810418787415,7.822474809952926,5,True
EST,2019,5.11766701243268,3.72665098841128,2.277259,50.1238018913469,9.0,9.0,,1.59092791,41.368298,4.419,8.0,1.0,recovered,recovered,1.4094654,0.8235861999999999,1.1953645,1.5431575,1.5061563,1.52358,1.3335516499999998,6.0,83.42468968471456,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.2235135541417608,88.87576033075845,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,100.0,90.9011803874092,31.395058301039747,59.15988352457292,30.70006381249264,5,True
ETH,2019,12.0449116177875,,,,31.4488445669584,,31.4488445669584,,,,,,,,-1.01667779999999,-1.1789771,-0.5253376,-0.828078099999999,-0.7767788,-0.4268519,-0.7921168833333315,6.0,33.10112570880735,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,87.11317763090793,,,,28.66296860678088,2,False
EUU,2019,64.4102866850491,,,,,,,,,,,,,,,,,,,,,,,,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,13.263879853316451,1,False
FIN,2019,44.4037103012629,1.34973843826122,1.024094,74.1339124753356,65.3,65.3,,2.815343077,45.93438,6.646,8.0,1.0,recovered,recovered,1.8337714,0.9978349,2.1491065,1.9937531,2.1086885,2.1845876,1.877957,6.0,96.31306669643516,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.696224084248481,82.61024190086445,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,67.68082663605051,82.47578692493947,61.68909567901926,69.72411216524709,19.147214881303295,5,True
FRA,2019,49.7065206256462,2.02744646419237,1.108255,83.8136209431661,98.2,98.2,,2.196680397,37.904724,8.443,2.0,2.0,recovered,recovered,1.1253167,0.2040672,1.4821333,1.4571643,1.1849149,1.3620502,1.1359411,6.0,78.74641223962064,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.6596235219271459,96.34981297874272,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,48.79448909299655,75.67720944309927,46.38236732624888,51.146451516585664,17.587817154788816,5,True
FSM,2019,,,,,24.1514441624365,,24.1514441624365,,,,,,,,1.0303454,1.009383,0.0007813,-0.8495212,0.2217998,0.7791,0.3653147166666666,6.0,60.50242664400016,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,91.30227085968055,,,,,1,False
GAB,2019,-210.225102188945,,,,,,,,,,,,,,-0.918410699999999,-0.2805716,-0.7880906,-0.8766721,-0.865841899999999,-0.8194499,-0.7581727999999996,6.0,33.90472571625997,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,94.02592390782132,1,False
GBR,2019,36.5356011003548,1.25629901204221,1.7,72.2440500772887,158.972569875821,,158.972569875821,2.648127953,47.59808349609375,3.87,5.0,2.0,recovered,recovered,1.3077601,0.5681497,1.3966716,1.7134916999999998,1.4384751999999998,1.7674284999999998,1.3653294666666664,6.0,84.17700499867931,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.7039492341651006,95.7623000099024,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,13.907824411124567,92.97820823244551,57.55191953717922,73.57330806734069,21.460990190868166,5,True
GEO,2019,80.7223894853654,,,,44.723685798174,,44.723685798174,,,,,,,,0.1539206,-0.134771,0.511363,0.8781481999999999,0.2144371,0.8436252,0.4111205166666666,6.0,61.58684365004808,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,79.49271768187485,,,,8.466978877145479,2,False
GHA,2019,-43.1680481770753,,,,,,,,,,,,,,0.3201061,0.0133996999999999,-0.0546834,-0.1935344,0.1177125,-0.0994456,0.0172591499999999,6.0,52.262479398389786,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,44.89944675919484,1,False
GNQ,2019,-499.986527299061,,,,,,,,,,,,,,-1.707428,-0.3400881,-1.009579,-1.443702,-1.58846,-1.5178173,-1.2678457333333333,6.0,21.838611895979643,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,179.23608227811164,1,False
GRC,2019,87.4989989849166,2.27718067971047,0.2529927,38.1859545712668,183.2,183.2,,1.262363466,31.890486,17.311,20.0,2.0,not_recovered_by_available_data,recovered,0.7342913,0.2789347,0.4589741,0.4186735,0.3838302,0.3040548,0.4297931,6.0,62.028902666886864,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,3.476559033522939,59.01288003641606,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,0.0,42.126967312348675,23.265835619162388,37.23172433222257,6.474180945360969,5,True
GTM,2019,42.4375549346034,,,,,,,,,,,,,,-0.339720199999999,-0.6944184,-0.777929099999999,-0.423147799999999,-1.0056597,-1.0038569,-0.7074553499999995,6.0,35.10542224996062,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,19.725402299141905,1,False
HKG,2019,220.536719141955,,,,,,,,,,,,,,0.3649501,-0.1843167,1.888806,2.0347741,1.3356624,1.7391529,1.1965048,6.0,80.18021115218595,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,-32.64822880775093,1,False
HND,2019,54.0481805721906,,,,,,,,,,,,,,-0.8093716,-0.827137599999999,-0.5125275,-0.5191215,-1.0765301,-1.0582406,-0.80048815,6.0,32.902942423382854,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,16.311064973250488,1,False
HPC,2019,-7.99067271863099,,,,,,,,,,,,,,,,,,,,,,,,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,34.554834005008885,1,False
HRV,2019,57.7962682102159,,0.7666667,41.5346903772132,70.9,70.9,,1.077241464,25.18015098571777,6.546,,,,,0.4375103999999999,0.7476170999999999,0.4191078,0.3847799999999999,0.3100199999999999,0.0249751,0.3873350666666665,6.0,61.02374145607914,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,,,,,,,,64.46613088404133,82.85411622276028,18.685613976028826,21.706485550615255,15.208864633434748,5,True
HUN,2019,69.8126666218606,5.07718494960504,3.338586,44.8606645881399,65.0,65.0,84.5853805934757,1.464730987,25.981535,3.409,5.0,1.0,recovered,recovered,0.1344536,0.7326155999999999,0.5238239,0.4598348,0.3081108999999999,0.084756,0.3739324666666666,6.0,60.70644523234202,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,2.21043566589442,75.79464982818477,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,67.85304247990815,94.72230629539952,28.27273965832401,23.560592409812877,11.675201685346897,5,True
IDN,2019,-99.1816488656438,5.01928768046283,3.030587,,,,,,12.4145174,5.275,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.1137856999999999,-0.5802685,0.3122884999999999,0.1109826999999999,-0.1919729,-0.427850399999999,-0.1105058166666665,6.0,49.23774229892904,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,0.3842302147149939,100.0,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,,87.66268159806295,,-7.828479424300197,61.37136942367408,3,False
IND,2019,39.2996982985914,3.87143694071098,7.659695,,,,,,12.63517094,8.702,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.1106301,-0.590466199999999,0.5054858,-0.0981205,-0.0201063,-0.2183329,-0.0518183333333331,6.0,50.627123228174256,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,1.4244669926004456,86.21223288209086,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,,74.69733656174333,,-7.317968564676093,20.648151974314295,3,False
IRL,2019,75.4138160503161,4.97288007697758,0.937843,111.771960975135,55.8,55.8,,1.137083843,47.306835,4.389,6.0,0.0,recovered,no_negative_growth_in_shock_window,1.4455034,0.9409046,1.3035565,1.5832688,1.5409912,1.5189367,1.3888602,6.0,84.73407697191077,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,7.928865752794772,0.0,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,73.13432835820896,91.01467917675545,20.166212481399363,72.89946653230325,10.028071361933492,5,True
IRN,2019,-27.2421274349486,,,,,,,,,,,,,,-1.38442779999999,-1.2556127,-0.4172702,-1.36056169999999,-1.0537229,-0.9919553,-1.07725843333333,6.0,26.350619311127087,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,40.21611036231731,1,False
IRQ,2019,-357.471644217881,,,,,,,,,,,,,,-0.934025099999999,-2.2227253,-1.1066349,-1.1604354,-1.37408,-1.4433306,-1.37353855,6.0,19.336415933668352,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,137.32672269770558,1,False
ISL,2019,,1.13821229128592,3.013977,74.4342483860846,89.0165347839031,,89.0165347839031,2.311670748,40.948925,3.883,6.0,2.0,recovered,recovered,1.4945189,1.556416,1.5796502,1.5164097,1.7467004,1.8260874,1.6199637666666666,6.0,90.20527576882434,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,1.7654778636140849,81.69232109453706,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,54.06628313208777,92.92902542372882,49.22741701624589,58.18960917169764,,4,False
ISR,2019,70.734379347895,3.57889000000304,0.817646,47.6434967223253,,,,5.791215597,50.246292,3.8,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.5086626,-0.4361137,1.5693245,1.2416535,0.9491335,0.8011548,0.7723025333333332,6.0,70.13754948101311,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,0.8587048297259651,93.71109959366264,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,,93.2430387409201,135.3170576503381,79.70028522706828,11.404153572826548,4,False
ITA,2019,82.2279640302359,0.429162533780334,0.6112469,68.0353556672958,133.9,133.9,,1.455581412,19.695461,9.883,15.0,2.0,recovered,recovered,0.8941526999999999,0.3223325999999999,0.4586097999999999,0.7011105,0.529631,0.2828801999999999,0.5314528,6.0,64.43561770100328,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.6398690868754475,83.35719643682043,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,28.300803673937995,70.22926755447942,28.046364181677674,9.016937042213849,8.024234487142774,5,True
JAM,2019,111.27757461366,,,,85.7693465475141,,85.7693465475141,,,,,,,,0.5043883,0.179033,0.5016204,0.1355129,-0.1704977,-0.0636837,0.1810621999999999,6.0,56.1403903411638,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,55.93034067306883,,,,-0.5183861100197016,2,False
JOR,2019,98.8307447935051,,,,79.3448532492717,,79.3448532492717,,,,,,,,-0.6407531,-0.2846298,0.011123,0.159713,0.1365134,0.0894230999999999,-0.0881017333333333,6.0,49.7681417018776,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,59.618339122117284,,,,3.1418538262671913,2,False
JPN,2019,90.5590328120186,-0.30849692105612,0.4687762,49.553030573816,,,,3.218237396,52.67799,2.354,5.0,2.0,recovered,recovered,1.0775489,1.1161393,1.8365282,1.3886549,1.5119949,1.4335295,1.39406595,6.0,84.8573190903594,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,0.7651355724839902,94.95130870342952,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,,98.7136803874092,71.65736125438484,85.32633698371002,5.574316627925624,4,False
KAZ,2019,-129.451098148241,,,,18.4830469477519,,18.4830469477519,,,,,,,,-0.9427464,-0.221063999999999,0.0590993,0.1127249999999999,-0.430970199999999,-0.207193,-0.2716915499999996,6.0,45.42179431070545,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,94.5562302251711,,,,70.27270805483037,2,False
KEN,2019,22.909546251785,,,,,,,,,,,,,,-0.500132799999999,-1.07516719999999,-0.2914418,-0.3436142,-0.559008899999999,-0.809611299999999,-0.5964960333333312,6.0,37.732298540142025,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,25.46800489673407,1,False
KGZ,2019,38.8624775668833,,,,51.3325378370411,,51.3325378370411,,,,,,,,-0.3956981,-0.206819199999999,-0.670415099999999,-0.4211895,-0.738449599999999,-0.9826685,-0.5692066666666662,6.0,38.37835326023444,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,75.69888757919568,,,,20.776725499163103,2,False
KOR,2019,88.1562990760159,2.31380210595476,0.3830003,46.9793580194435,37.6954834097738,,37.6954834097738,4.363781528,50.03104,3.772,0.0,1.0,no_negative_growth_in_shock_window,recovered,0.8843808,0.8544820999999999,1.6276354,0.9120155,1.1105361,0.6133176,1.0003945833333334,6.0,75.53745294224144,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.3891989097566973,99.9341426763874,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,83.5272770322768,93.34897094430993,100.0,79.20227153757206,6.280888671076726,5,True
KWT,2019,-338.02165504483,,,,,,,,,,,,,,-0.417902899999999,0.2460837,-0.112275699999999,0.1059595,0.0662246,-0.1345999,-0.0410851166666663,6.0,50.8812238591627,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,131.60706330168253,1,False
LAC,2019,-6.54838623832671,,,,71.0076212754262,,71.0076212754262,,,,,,,,,,,,,,,,,,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,64.40435058815946,,,,34.130700739667056,2,False
LAO,2019,-20.5885949193634,,,,,,,,,,,,,,-1.4478452,0.3582008,-0.757151799999999,-0.720662799999999,-0.944245599999999,-1.1050142,-0.7694531333333329,6.0,33.63767251992771,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,38.25950568604117,1,False
LBN,2019,100.206027767995,,,,,,,,,,,,,,-0.6164535,-1.3398887,-0.6222753,-0.5611682,-0.8604448,-1.2286796,-0.8714850166666667,6.0,31.22214633228849,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,2.7374242856003703,1,False
LBY,2019,-228.660158644367,,,,,,,,,,,,,,-1.108952,-2.25895969999999,-1.5537488,-2.0416816,-1.6213786,-1.5465395,-1.688543366666665,6.0,11.87891971746124,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,99.44712198322006,1,False
LDC,2019,-19.1527816344833,,,,,,,,,,,,,,,,,,,,,,,,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,37.837275993637135,1,False
LSO,2019,,,,,32.1670318908686,,32.1670318908686,,,,,,,,-0.162956699999999,-0.287980099999999,-0.6744181,-0.5508683,-0.341573299999999,-0.0282232,-0.3410032833333328,6.0,43.78089245230924,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,86.70090017745775,,,,,1,False
LTU,2019,79.0928575239035,4.67735190816578,2.334509,50.0491066383943,35.6,35.6,,0.987013746,43.149418,6.251,5.0,0.0,recovered,no_negative_growth_in_shock_window,1.0715599,0.9825192,0.8510012,0.9756202,1.0578671,0.7581203999999999,0.949448,6.0,74.33133185349932,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,0.8453936267685128,93.88753227739228,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,84.73019517795638,83.97018765133171,16.453232398855995,63.28073788427946,8.94617543152759,5,True
LUX,2019,109.514776599087,2.74932115954172,1.743321,111.790293394999,22.3,22.3,,1.182087071,51.642971,5.568,2.0,1.0,recovered,recovered,1.6112736,1.3055593,1.9821714,1.7336486,1.8431648,2.2590117,1.7891382333333334,6.0,94.21035086067778,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.172210409555869,89.55575533286228,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,92.36509758897819,86.55417675544793,21.279666077782107,82.93168499028502,0.0,5,True
LVA,2019,48.4186366032771,0.675372771884221,2.811403,42.0914053860592,37.9,37.9,,0.660195466,35.707733,6.303,10.0,1.0,recovered,recovered,0.9135978,0.6780506,0.8291601,1.0030074,0.8287289999999999,0.6990995,0.8252740666666666,6.0,71.39160970009237,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.987489749760284,78.7496754885877,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,83.40987370838117,83.77345641646488,8.367212675345845,46.06342513959475,17.966545280752904,5,True
MAR,2019,92.4272836757783,,,,,,,,,,,,,,-0.6666584,-0.390399499999999,-0.1333028,0.0271992,-0.3198643,-0.425659399999999,-0.3181141999999996,6.0,44.3227738564003,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,5.024919992690626,1,False
MDA,2019,84.1575874207371,,,,25.4510119081043,,25.4510119081043,,,,,,,,-0.1508752,-0.1474608,-0.2731316,-0.113272799999999,-0.3747443,-0.7732817,-0.3054610666666664,6.0,44.62232703452313,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,90.55625033977938,,,,7.456790029561371,2,False
MEX,2019,18.2994397147,-0.392690467905817,3.635961,22.1371177370245,41.3273940627237,,41.3273940627237,,18.25421714782715,3.505,2.0,2.0,recovered,recovered,-0.0639434,-0.8974274,-0.0086684999999999,-0.0417639999999999,-0.8760117,-0.8896518,-0.4629111333333333,6.0,40.89481807503082,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,1.2012779499571482,89.17048105083012,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,81.44236850589914,94.35911016949152,,5.682430657676725,26.823699182057382,4,False
MHL,2019,,,,,41.5637492486046,,41.5637492486046,,,,,,,,0.9369232,1.1508696,-0.3332193,-0.797231199999999,0.8478418,0.3505034999999999,0.3592812666666667,6.0,60.35958936607597,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,81.30668814661044,,,,,1,False
MKD,2019,58.9557104031023,,,,,,,,,17.251,,,,,-0.1170509,0.0391431999999999,-0.1182044,0.1928119999999999,-0.2862328,-0.460025199999999,-0.1249263499999998,6.0,48.896347288189176,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,,42.353964891041166,,,14.867907403397995,2,False
MLT,2019,424.207824684939,,,,39.2,39.2,,,,4.028,,,,,1.112703,0.9193493,0.9937489,0.8271849,1.0185769999999998,0.4163583999999999,0.8813202499999999,6.0,72.71845988785782,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,3,False,,,,,,,,82.66360505166476,92.38044794188862,,,-92.5418021230207,3,False
MMR,2019,-23.6632327365403,,,,,,,,,,,,,,-0.970264199999999,-1.3625611,-1.3177807,-0.8502984,-1.18669769999999,-0.7649935,-1.075432599999998,6.0,26.393844507867986,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,39.16366459964869,1,False
MNE,2019,33.6893587156768,,,,,,,,,,,,,,0.0915887,0.1956009,0.2001455999999999,0.2943513,0.0784686,-0.0626438,0.1329185499999999,6.0,55.00062653847464,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,22.297984846959743,1,False
MNG,2019,-269.085964067259,,,,60.8440397174621,,60.8440397174621,,,,,,,,0.1580404,0.7382926,-0.3385736,-0.0663774999999999,-0.2038322,-0.6152153,-0.0546109333333333,6.0,50.56101057582261,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,70.23878317022842,,,,111.33514082845491,2,False
MOZ,2019,-82.4567951426611,,,,78.8783415047574,,78.8783415047574,,,,,,,,-0.71209,-0.8295224,-0.650046799999999,-0.7252116,-0.9656024,-0.8757647,-0.7930396499999999,6.0,33.07927991927962,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,59.88614150128737,,,,56.45309076075781,2,False
MUS,2019,,,,,57.1349404640455,,57.1349404640455,,,,,,,,0.5288847,0.9291254,0.8595784,0.9600603,0.8929961999999999,0.3198001,0.7484075166666667,6.0,69.57185338066922,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,72.36800202982462,,,,,1,False
MWI,2019,,,,,44.7856317896456,,44.7856317896456,,,,,,,,-0.2728638,-0.2824512,-0.686037,-0.6631094,-0.3048007,-0.802321,-0.5019305166666667,6.0,39.97106425232344,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,79.45715741122525,,,,,1,False
MYS,2019,0.419441769978299,,,,52.4213502119727,,52.4213502119727,,,,,,,,-0.0505939,0.1608891999999999,0.8172716,0.7557539999999999,0.3389272,0.4609032999999999,0.4138585666666666,6.0,61.651664873199074,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,2,False,,,,,,,,75.07385177269074,,,,32.08167117039646,2,False
NAM,2019,71.5341194179628,,,,,,,,,,,,,,0.3782960999999999,0.5859149,0.2867850999999999,0.1209404999999999,0.1859133999999999,0.4318791999999999,0.3316215333333333,6.0,59.7047665006437,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,11.168973966018473,1,False
NER,2019,-2.62449670796061,,,,,,,,,,,,,,-0.526837,-1.19014889999999,-0.6646514,-0.6452363,-0.5391518,-0.438836799999999,-0.6674770333333315,6.0,36.05187808015033,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,32.97680232760977,1,False
NGA,2019,-145.342625520286,,,,,,,,,,,,,,-0.6028496,-1.97320729999999,-0.9678483,-0.864609699999999,-0.8377059,-1.1258494,-1.0620116999999982,6.0,26.71157396999873,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,74.94593039145838,1,False
NIC,2019,44.5883330642896,,,,,,,,,,,,,,-1.189809,-0.944804499999999,-0.7436807,-0.6516936,-1.33341589999999,-1.2048569,-1.0113767666666649,6.0,27.91031698522321,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,1,False,,,,,,,,,,,,19.092922855129395,1,False
NLD,2019,78.2544901104021,2.30016165959577,2.633699,80.9537089335738,47.7,47.7,,2.140359884,40.813927,4.422,6.0,1.0,recovered,recovered,1.7262784999999998,0.6985452,2.0639557,1.8629208,1.843311,1.9497836,1.6907991333333332,6.0,91.8822484719094,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,5,True,1.3395961428759111,87.33714937800598,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,77.7841561423651,90.88983050847457,44.98890555612938,57.877273620554725,9.192714183363854,5,True
NOR,2019,-596.958788374445,1.46970782445096,2.16773,90.9008272433507,,,,2.135995154,44.129421,3.684,2.0,1.0,recovered,recovered,1.9498022,1.0766478,1.9446493,1.7665668,2.0322989,2.0603725,1.80505625,6.0,94.58719763501394,contextual_or_sensitivity_only_not_final_ordering,2019,COVID shock,2019,single_pre_shock_cross_section,4,False,0.6605987821160622,96.33688644062178,8.0,2012.0,2019.0,True,diagnostic_or_sensitivity_only_not_final_ordering,,93.68190072639224,44.8809149845255,65.54810315729615,207.75272047665197,4,False
